no,company_id,question_type,classification,organization_level,sentence_english,sentence_japanese
697,7,1,BP,4,"Since we have become a small quantity and variety producer, it is difficult to consolidate production numbers and lower unit prices (poor production planning efficiency).",少量多品種になってきているので、生産数を固められず単価を下げ辛い（生産計画の効率が悪い）
698,7,1,BP,2,"Direct communication between the factory and the planning side often fails to make sense, and meetings become a waste of time, which in turn makes design and development more time-consuming.",工場側と企画側で直接話をしても通じない事が多く、打合せも無駄な時間になるため、設計開発が全て間に入る手間。
699,7,1,CM,4,"Since the basis for the sales forecast of the plan is naive or is not practically held with the sales team, there is a possibility of over-investment even if the investment is calculated to be good in reality.",企画の販売予測の根拠が甘いもしくは営業と実質握れていないので、計算上して良い投資でも実際は投資過多の可能性
700,7,1,BP,2,"What the person in charge of the project has been working on is quickly turned over to the ""planning committee"" (rework).",担当者が進めてきたことが「企画委員会」ですぐにひっくり返る（手戻り）
701,7,1,HD,2,There is an imbalance in the age of the design team members and not enough people in charge to turn it around by themselves (some leaders and many newcomers),設計メンバーの年齢バランスが悪く、1人で回せる担当者が不足している（一部のリーダーと多くの新人）
702,7,1,CM,5,The world doesn't need an office.,世の中がオフィスを必要としていない。
703,7,1,CM,5,There are no products that can really make the world more convenient and fundamentally solve the problem.,本当に世の中が便利になる、困ったを根本解決できる商品がでない。
704,7,1,IT,1,There is no time or setting (place) for the new knowledge learned to be shared or made available.,学習した新しい知識を共有したりされたりする時間や設定（場）がない。
705,7,1,HD,1,it doesn't have time to update (or learn) new knowledge.,新しい知識をアップデート（学習）する時間がない。
706,7,1,BP,2,it's getting used to following.,後追いになれてしまっている
707,7,1,BP,1,The scope of one person's work is too broad.,一人の業務範囲が広すぎる。
708,7,1,BP,2,Not being able to work with an awareness of importance. Not priority oriented.,重要度を意識して仕事ができていない。重点指向でない。
709,7,1,IT,1,weakness for ICT-related issues has not been improving.,ICT関係への苦手意識が消えない。
710,7,2,IT,3,A tool that provides an objective view of market value.,市場価値を客観的に把握できるツール。
711,7,2,IT,3,"Deployment combination arrangement simulation application (easy to sell, simple to design without worrying about procurement).",展開組合せ手配シミュレーションアプリ（売りやすさ、手配気にせずシンプルに設計できる）。
712,7,2,CM,5,"Increase the number of satellites and feel for oneself first in the future of IT, mobile tools, communication tools and ways of working.",サテライトを増やし、今後のITやモバイルツール、コミュニケーションツール、働き方に、まずは自分で実感する。
713,7,2,BP,5,"The basis for sales forecasts and the basis for planning volumes, such as existing products that are affected, are tabulated and made visible (an accurate review) using a set rule.",販売予測の根拠や、影響の受ける既存商品など企画数量の根拠を決まったルールで集計、見える化（正確なレビュー）。
714,7,2,BP,4,alignment between the inputter and receiver. The accuracy of the output is determined by the input.,インプットする側、される側の目線合わせ。アウトプットの精度はインプットで決まる。
715,7,2,BP,3,"Progress management should be visible from everywhere, so that it can see how each department is working.",進捗管理が、どこからも見ることができ、どのように各部門が動いているかわかるようにする。
716,7,2,CM,4,Strengthen governance to clarify and ensure compliance with the rules for sharing information required for PLM.,PLMに必要な情報を共有するルールの明確化と順守を徹底するガバナンスの強化。
717,7,2,CM,3,Focus cost reductions only on products that sell. Try to get it out first.,売れる製品にのみコストダウンを集中する。まずは、出してみる。
718,7,2,CM,3,"Clearly set QCD targets for each development theme, and the committee will authorize them before starting development.",開発テーマ別のQCD目標を明確に決め、委員会でオーソライズしてから開発スタートする。
719,7,2,CM,3,"After new product development, acknowledge and create technical reports as a job, and make time for them.",新製品開発後には技術レポート作成を業務として認めて作成する、時間を作る。
720,7,2,BP,3,Grouping of development products. Indicate which development patterns are present in the plan.,開発製品のグルーピング。企画にどの開発パターンがあるのかを示す。
721,7,2,HD,2,A professional education organization.,教育専門の組織。
722,7,2,BP,5,Make sure that steps are taken to share the status of the development design with top management.,開発設計の状況を経営トップと共有するステップを必ず実施する。
723,7,2,CM,4,The system is 90% practical work and the remaining 10% goes to research.,実務9割、残りの1割は研究に回す制度。
724,7,2,CM,3,Separate the designers who design the immediate product from those who design the product in the next few years.,直近の製品を設計する設計者と、数年後の製品を設計する設計者をわける。
725,7,2,BP,2,The conference be able to say the truth.,本音を言える会議を開催。
726,7,2,BP,4,"Launch = All QCDs accomplished ⇒ Launch is not the next theme, but rather a milestone in the process, and the initial flow and launch period are also considered as a period of development and brush-up.",発売＝QCD全て達成⇒次テーマではなく、発売も一つの通過点として、初期流動や発売期間も開発・ブラッシュアップの期間と捉える。
727,7,2,IT,4,An organization that develops information systems and integrated development environments.,情報システムと統合された開発環境を開発する組織。
728,7,2,IT,4,Inventory holding simulator.,在庫の持ち方シュミレーター。
729,7,2,BP,3,An organization dedicated to these activities. No development practices are carried out.,このような活動専門の組織。開発実務は行わない。
730,7,2,HD,2,Skill Check System.,スキルチェック制度。
731,7,2,HD,2,Develop the ability to imagine things.,モノを想像する力をつける。
732,7,2,IT,3,"We collect and analyze data from not only orders, but also quotations and inquiries (accuracy of the planning basis).",受注したものだけでなく、見積り取ったもの、問い合わせあったものなどのデータも収集分析（企画根拠の正確性）。
733,7,2,IT,3,"An application that allows you to visually propose to your customers, like a car color and option simulation, and also shows customizable colors and size limits (sales promotion and inquiry efficiency).",車のカラー・オプションシミュレーションのように、ビジュアルでお客様へ提案できるアプリ、カスタマイズ可能なカラーやサイズ制限等もわかる（販売促進、問い合わせ効率）。
734,7,2,IT,3,"Gathering and analyzing what each salesperson is thinking in real time, just like Twitter. Resolution of only picking up the opinions of some of the most vocal salespeople (planning basis).",ツイッターのように各営業が思っていることをリアルタイムに収集・分析。一部の声の大きい営業の意見しか拾えていないことの解決（企画根拠）。
735,7,2,IT,3,"A system that finds similar shapes, like an image search, to find parts that can be used in the same way to improve the efficiency of design and standardize parts (reducing development lead time and inventory).",画像検索のように類似形状のを見つけるシステムで、共通で使える部品を見つけて設計の効率化と部品共通化（開発リードタイム、在庫低減）。
736,7,2,IT,3,"A system that finds similar shapes, like an image search, to find potential patent and design infringement quickly (development lead time).",画像検索のように類似形状のを見つけるシステムで、特許や意匠の侵害の可能性を早く見つける（開発リードタイム）。
737,7,2,IT,3,"A system in which the discount rate is determined by the availability of inventory, like a system of price variation based on hotel availability (reducing inventory and increasing profits).",ホテルの空室状況による価格変動システムのように、在庫状況に合わせて値引き率が決まるシステム（在庫低減、収益アップ）。
738,7,2,IT,3,"As there are many similar excel sheets in the company, we are publishing a collection of internal templates as examples of improvements.",同じようなエクセルが社内で多くあるので、改善事例として社内テンプレート集とし公表する。
739,7,2,IT,4,"The development environment, including ICT, will be raised to the same level as the world.",ICT含めて開発環境は世間同等にはあげるようにする。
740,7,2,CM,5,"Change the rules and attitudes so that product release dates are flexible, and that what's ready is listed in the catalog.",製品の発売日を柔軟にする、できている物をカタログに掲載するようにルール、意識を変える。
741,7,2,HD,3,Conducting online in-house study sessions.,オンラインを用いた社内勉強会の実施。
742,7,2,IT,3,The rules include how to save the data and file names.,データの保存方法、ファイル名も含めてルール化。
743,7,2,IT,2,"Since product tests only leave results for passing or failing, the amount of data will be increased by attaching sensors and other means.",製品試験は合格、不合格しか結果が残らないので、センサーをつけるなどしてデータ量を増やす。
744,7,2,HD,3,To ensure that the rationale for promoting design based on product planning can be shared in a situation where it can be viewed at any time.,商品企画をもとに設計を推進するための根拠資料がいつでも閲覧できる状況で共有できるようにする。
745,7,2,BP,1,Clarify the designer's role and which tasks need to be accomplished to be completed.,設計者の役割分担の明確化、どの業務を達成すれば完了なのかを明らかにする。
746,7,2,HD,4,"Strengthening the training system for digital transformation, divided into new employees, mid-level employees, veterans and managers.",新入社員、中堅、ベテラン、管理職に分けたデジタルトランスフォーメーションに向けた教育体制の強化実施。
747,7,2,HD,4,"In addition to the knowledge and advanced technology required for the future, research and major development on how to do the work.",将来に向けて必要な知識、先端技術に加えて、仕事の進め方に関する研究や専攻開発の実施。
748,7,2,IT,4,"In order to make all the vast amounts of past design information available digitally, a separate task force will be organized to digitize all the information.",過去の膨大な設計情報を全てデジタルで活用できるようにするために、別働隊を組織して情報を全てデジタル化する。
749,7,2,HD,3,"Change the atmosphere from ""it's natural to do it, if you can't do it, you're a failure"" to ""accomplishments are appreciated, if you don't do it, you've done well.",「できて当たり前、できないと失敗」という雰囲気を「達成は評価、未達はよく頑張ったという」雰囲気に変える。
750,7,2,CM,3,"Identify ""themes to be developed through proper consultation"" and ""themes to be tried in the meantime. It's also necessary to back down in a friendly manner.",「ちゃんと協議して開発すべきテーマ」と「とりあえずやってみるテーマ」を明確にする。いさぎよく引き下がることも必要。
751,7,2,CM,4,"Clarify ""standards"" and understand your competence. What is not set in stone is part of competence. It's not a matter of responsibility.",「基準」の明確化と実力の把握。決まっていないことも実力の内。責任問題じゃない。
752,7,2,CM,4,"Identify a concept that can be used as a guide and a voluntary priority. Add ""if possible"" to it.",指針となる・自主的に優先順位を決めれるコンセプトを明確にする。それに「できれば」を追加する。
753,7,2,BP,4,Stop and format the documents and forms for the moment only. Keep the information collected and picked up by the side that needs it. Design man-hours and idea maintenance should be the main task.,その場だけの資料・帳票をやめる・書式化する。情報を集めておいて、必要な側がピックアップする。設計工数・アイディアメンテナンスがメインのタスクであるべき。
754,7,2,HD,1,The system is a one-size-fits-all system. It's not a complete system. Recognize that it's something we can brush up on ourselves with our running. Don't leave it to others and go catch it yourself.,システムは一長一短がある。完結しない。ランニングで自分たちでブラッシュアップするものと認識すること。人任せにしないで自分からキャッチしにいく。
755,7,2,CM,4,Determine the criteria for internal or external production.,内外作の基準を決める。
756,7,2,CM,3,"The quality assurance department will have one quality assurance department structure, rather than one supplier for inside production and one for outside production.",品質保証部の体制を内作外作ではなく、内作は外作のサプライヤーに一つとする。
757,7,2,HD,1,Younger employees will be assigned to take charge of the development of diversion of existing products in the development pattern grouping. Make them aware of our products.,若い子には、開発パターングルーピングの中の既存品流用開発から担当してもらう。自社製品を知ってもらう。
758,7,2,CM,4,"Decide on a development concept at the beginning. Define what the new technology is, etc.",開発構想をはじめに決める。新技術が何かなど明確にする。
759,7,2,BP,4,"Depending on the content of the project, a deadline for planning input will be set, after which it will not be accepted.",企画内容によって、企画インプット期限を設けるそれ以後は受け付けない。
760,7,2,IT,2,We will use the communication tools of the future.,これからのコミュニケーションツールを使っていく。
761,7,2,CM,3,"As we proceed with development and design, the basis for sales and the quantity of the plan need to be understood and authorised.",開発設計を進めるにあたり、販売根拠や企画数量が、腹落ちし、オーサライズ必要。
762,7,2,IT,3,Quickly stabilize and improve the system (including the way the files are shared).,システム（ファイル共有の在り方含む）の安定化や改善を迅速に行う。
763,7,2,IT,3,The minimum data sharing location should be the same for all themes. Horizontal connections should be visible.,最低限のデータの共有場所は、どのテーマでも同じにする。横の繋がりは、確認できるようにする。
764,7,2,CM,5,"Determine how the company decides on its direction and how decisions are made, so that they can be clearly defined and assigned to themes and responsibilities.",会社としての方向性の決め方、意思決定の方法を、明確にし、テーマや担当に振り分けられるようにする。
765,7,2,BP,1,A change in the way we work. New IT and places and all that. Feeling more efficient or a more rewarding way of working.,働き方の変化を実感する。新しいITや場、もろもろ。効率的なのか働き甲斐のある方法を感じる。
766,8,1,BP,2,Pending specifications due to a decline in the customer's technical capabilities,客先技術力の低下による仕様の未決
767,8,1,HD,1,"Technology shortage, data, new technology",技術不足、データ、新技術
768,8,1,HD,1,"New products, lack of ideas",新商品、アイデア不足
769,8,1,BP,3,"Inadequate quality, design review, study, verification, lack",品質不足、設計検討、検討、検証、不足
770,8,1,HD,1,How do you raise the level of the designer?,設計者のレベルをどうやって上げるのか
771,8,1,BP,3,No standardization or commonality.,標準化、共通化が出来ない
772,8,1,HD,2,There are many careless mistakes in design and manufacturing.,設計・製造のケアレスミスが多い
773,8,1,HD,2,Not enough employees to see both the process and cost (including profitability figures),工程と原価（採算数字含）の両方を見れる社員が少ない
774,8,1,HD,1,Skills to rely on.,スキルだより
775,8,1,CM,2,Lack of planning.,計画性の無さ
776,8,1,BP,4,I can't see any progress.,進捗が見えない
777,8,1,HD,2,They tend to avoid taking responsibility.,責任を負う事を避ける傾向が有る
778,8,1,HD,2,poor execution,実行力不足
779,8,1,HD,5,shortage of personnel,人材不足
780,8,1,BP,1,Female staff are isolated.,女性スタッフが孤立している
781,8,1,CM,3,We don't have any younger employees.,若手社員がいない
782,8,1,CM,4,"Administration has a low rating, compared to other departments.",管理部門は評価が低い、他部門と比べ
783,8,1,BP,2,Lack of communication.,コミュニケーションが不足
784,8,1,BP,2,"Uncooperative, low.",協調性がない、低い
785,8,1,BP,3,Failure to implement defect information and countermeasure instructions in a timely manner,不具合情報と対策指示をタイムりーに実施できていない
786,8,1,HD,1,You don't know that.,知らないで済ましてしまう
787,8,2,HD,4,Create a manual that gives the same results no matter who does it (human resource development and skill development),誰がやっても結果が同じになるマニュアルを作る（人材開発及びスキルアップ）
788,8,2,HD,1,Drinking and communication skills are improved through communication.,飲みニケーションで、コミュニケーション力をUP
789,8,2,BP,4,Create a manual that has the same results no matter who does it (project management).,誰がやっても結果が同じになるマニュアルを作る（PJ運営）
790,8,2,CM,5,Manage the entire project in one place,プロジェクト全体を一括管理する
791,8,2,CM,5,Convenient production schedule,都合の良い生産スケジュール
792,8,2,CM,4,There are project management templates. All projects are managed in the same way.,プロジェクト管理のテンプレートが有る。全ての案件を同様に運用。
793,8,2,IT,4,Reduce human operational processes and increase rulemaking and automation,属人的運用処理を減らしルール化、自動化を増やす
794,8,2,BP,3,Visualizing the progress of the process,工程の進捗状況の見える化
795,8,2,BP,4,Increasing the credibility and visibility of the plan,計画の信頼性を上げ、見える化を実施
796,8,2,HD,1,Positive actions and decisions,積極的な行動と判断
797,8,2,HD,2,Securing top talent,優秀な人材の確保
798,8,2,BP,3,We know the cost of the product at the time of drawing and concept design phase.,図面を書いた時点、構想段階で製品コストが分かる
799,8,2,CM,4,Standardization of products with variations.,バリエーションがある製品の標準化
800,8,2,HD,4,Create a manual that will have the same results no matter who does it (design and manufacturing outsourcing).,誰がやっても結果が同じとなるマニュアルを作る（設計、製造アウトソーシング）
801,8,2,CM,5,Product aggregation through platform design,プラットフォーム設計による製品の集約
802,8,2,BP,4,Subdivision and specialization of operations (division of labor),業務の細分化、専任化（分業体制）
803,8,2,CM,5,To make it a semi-ordered product order for internal customers (but an order for external customers),社内に向けてはセミオーダーの商品受注となるようにする（社外に向けてはオーダー）
804,8,2,CM,5,Effective use of outsourcing,アウトソーシングの有効利用
805,8,2,IT,3,It can build things without drawings.,図面を書かなくても無くても物が作れる
806,8,2,CM,5,Move to standardization and platform design (drive),標準化、プラットフォーム設計へ移行する（推進する）
807,8,2,HD,5,Building a pyramid structure for human resources and skills,人材、スキルのピラミッド構造の構築
808,9,1,BP,2,There is a lot of auxiliary design work to be done and no time for design.,設計付帯業務が多く、設計に時間をかけられない
809,9,1,BP,2,All sorts of data are randomly created and left unattended.,種々のデータが無造作に作られ放置される
810,9,1,BP,3,Insufficient production space to handle the workload (shipping is not possible),生産スペースが足りず仕事量がこなせない（出荷ができない）
811,9,1,BP,3,Lack of lateral cooperation between departments,部門間の横連携が弱い
812,9,1,CM,5,We don't have the right equipment (plant area and production facilities) to meet the volume of orders,受注量に合った設備（工場エリア、生産設備）がない
813,9,1,HD,3,"Different business development groups in the same department, but with a low sense of unity",異なる事業の開発グループが同じ部署だが一体感が低い
814,9,1,HD,2,"Poor reporting, communication and consultation, and a lack of willingness to communicate to the end",報告、連絡、相談が悪く、意思が末端まで伝わらない
815,9,1,CM,4,Unable to quantitatively evaluate product quality,製品品質の定量的な評価ができない
816,9,1,HD,1,Inability to cope with the customer's technology level (skill level),顧客の技術レベルに対応できない（スキルレベル）
817,9,1,HD,2,Order loads and workmanship are not matched,受注量負荷と技量がともなわない
818,9,1,BP,3,Wasteful work occurs and accidents and disasters occur.,無駄な作業が発生し事故や災害が起こる
819,9,1,HD,2,Low technology and lack of coverage,技術力が低く、対応範囲が広がらない
820,9,1,CM,3,There are no rules for work (no uniformity),業務に対してのルールがない (統一されていない)
821,9,1,BP,2,"Handling and response to defects, many of which are defects.",不具合の処理と対応、不具合が多い
822,9,1,BP,3,"We can't keep up with the rapid increase in production, including quality.",急激な生産量に品質含めて対応出来てない
823,9,1,HD,1,Lack of skilled workers stalls field operations,熟練工が不足しているので現場の業務が滞る
824,9,1,BP,4,"Work, documentation and product specifications are not standardized or rule-based",作業・資料や製品仕様の標準化・ルール化がなされていない
825,9,1,BP,3,Problems with deadlines and changes in delivery dates when making arrangements,手配の際の納期と納期変更に問題
826,9,1,IT,1,"We are doing low-tech work, such as transcribing by hand from paper to data.",紙からデータに人の手で書き写す等、ローテクな仕事をしている
827,9,1,CM,2,We're short-handed and can't get the job.,人手不足で仕事が取れない
828,9,1,HD,4,Not enough young people to sustain the organization.,若手が少ないので組織が維持できない
829,9,1,HD,1,Can't keep up with customer demands (market changes),顧客の要望(市場の変化)についていけない
830,9,1,BP,3,Progress in the field is controlled by daily reports and is not quantified.,現場での進捗が日報で管理されており、数値化できていない
831,9,1,HD,4,Not enough resources.,リソースが足りない
832,9,1,BP,4,can't see the cost.,コストが見えない
833,9,1,BP,3,delivery time is tight,納期が厳しい
834,9,1,BP,4,We don't see any production progress.,生産進捗が見えない
835,9,1,BP,3,Production costs are hard to see.,生産コストが見えにくい
836,9,1,IT,2,Unevenness in the content and information entered into the arrangement data.,手配データの入力内容、入力情報のムラ
837,9,1,IT,3,Inability to monitor cost performance and work progress,費用実績と作業進捗のモニタリングができない
838,9,1,CM,4,"Inability to manage overall production and load, and continued to respond on an ad hoc basis",全体の生産・負荷の管理ができず、その場しのぎの対応が続く
839,9,2,IT,3,"Data Aggregation, Information Management","データ集約, 情報管理"
840,9,2,IT,2,"Input and output data from work processes can be reused, eliminating waste and ensuring traceability",作業工程にかかわる入力・出力データを再利用可能にし、ムダをなくしてトレーサビリティを確保
841,9,2,IT,4,Creation of a common overall process (information sharing),共通の全体工程の作成（情報共有）
842,9,2,IT,3,Accumulate and share knowledge,ナレッジの_x000B_蓄積と共有
843,9,2,IT,4,Collective management of all information,全情報の_x000B_集合管理
844,9,2,IT,4,Asset Data and Sharing,資産のデータ化と共有
845,9,2,IT,4,Information sharing and centralized management,情報の共有、一元管理
846,9,2,HD,2,Training (increase) of on-site (local) personnel,現場（現地）人員の育成（増員）
847,9,2,IT,4,Establishment of a system and structure for sharing information,情報共有できる仕組・体制の構築
848,9,2,BP,4,Establishment of rules and evaluation criteria,"ルールの設定, 評価基準の策定"
849,9,2,BP,4,Clarify the evaluation rules for product and part quality,製品品質・部品品質の_x000B_評価ルールを明確にする
850,9,2,BP,3,Accurate feedback of field information,現場情報の正確なフィードバック
851,9,2,IT,3,Unification of drawing entries (data consolidation),図面記入内容の統一(データの集約)
852,9,2,BP,4,Improvement and production efficiency,改善と生産効率の向上
853,9,2,IT,4,You can create a quantitative standard (DATA) and measure it easily.,定量の基準(DATA)を作り、簡単に計測ができる
854,9,2,BP,4,Creating a standardized manual,標準化された_x000B_マニュアルの作成
855,9,2,BP,4,Agreeing on and documenting business rules,業務ルールの取り決め、及びドキュメント化
856,9,2,BP,4,Standardization and modularization of specifications,"仕様の標準化,Core化・Module化"
857,9,2,IT,5,Standardization and documentation of work on new products,新製品に対する作業の標準化・ドキュメント化
858,9,2,CM,5,Standardization of core parts,コア部分の標準化
859,9,2,BP,4,Standardization and automation of low value-added operations,付加価値の低い業務を_x000B_定型化・自動化
860,9,2,BP,4,Validation for standardization in product development,製品開発での標準化のための検証
861,9,2,HD,5,Organizational Pyramid Formation (Human Resource Development),組織のピラミッド形成（人材育成）
862,9,2,BP,4,Establishment of measures to increase production capacity,生産能力向上の手段確立
863,9,2,BP,3,Visualization of project progress (sales -> production),プロジェクト進捗の見える化（販売→ 生産）
864,9,2,BP,4,Visualization of production costs and progress,生産コストと進捗の見える化
865,9,2,BP,4,Manage the schedule and results of the work process from planning to delivery numerically.,計画ー引き渡しまでの作業工程について予定と実績を数値管理する
866,9,2,CM,5,New business products are used as products of the division,新規事業製品を事業部の製品として使用する
867,9,2,BP,4,Visibility of production management,生産管理の見える化
868,9,2,CM,5,Enhanced marketing,マーケティングの強化
869,9,2,CM,5,Develop customers in the market.,市場の顧客を開拓する
870,9,2,CM,5,Change the new business to another division that is more appropriate for the market.,新事業を市場に見合った他事業部に変更
871,10,1,CM,3,we can't understand the business strategy of the division.,事業部のビジネス戦略把握できない
872,10,1,CM,5,Legislation in various countries,各国の法律対応
873,10,1,IT,3,It's taking a long time to find the material.,資料の検索に時間が かかっている
874,10,1,HD,4,lack of resources,リソース不足
875,10,1,CM,5,Product sales (profit),製品の売上げ（利益）
876,10,1,BP,3,version control,バージョン管理
877,10,1,BP,4,"Cost reduction, measures and lack of materialization",コスト低減、施策、具体化不足
878,10,1,BP,3,Workload for designers,設計者の業務量
879,10,1,BP,3,Lack of time (man-hours) for activities,活動時間（工数）の不足
880,10,1,BP,2,The design data check takes too much time and does not allow for timely feedback.,設計データチェックに時間がかかってタイミングよくフィードバックできない
881,10,1,IT,4,The design process is not automated and takes a lot of man-hours.,設計の自動化が進まず工数がかかっている
882,10,1,BP,4,Short development time,開発期間が短い
883,10,1,HD,2,Not following the design rules.,設計ルールを守らない
884,10,1,HD,2,Instructions are not being followed correctly.,指示が正しくつたわっていない
885,10,1,HD,2,Lack of communication with the field,現場とのコミュニケーション不足
886,10,1,HD,3,communication,コミュニケーション
887,10,1,IT,4,Giving up because of poor 3D modeling,3Dモデル化がうまくできずにあきらめる
888,10,1,IT,2,How to make a 3D design model is disparate.,3D設計モデルの作り方がバラバラ
889,10,1,HD,1,The designer's ability to design depends on his or her skills.,設計者の能力がスキルに依存している
890,10,1,HD,2,Insufficient IT skills in the company,自社のITスキル不足
891,10,1,HD,2,Broad knowledge required,幅広い知識必要
892,10,1,IT,4,We are experiencing problems with database linkage with overseas offices.,海外拠点とのデータベース連携で問題が生じている
893,10,1,IT,4,"We don't know what IT information we have on our overseas offices, but we can't control them.",海外拠点のIT情報不明コントロールできない
894,10,1,HD,2,The quality of design data varies from person to person.,人によって設計データの品質にバラツキがある
895,10,1,BP,3,"Many quality check items, time consuming.",品質チェック項目が多い、時間がかかる
896,10,2,CM,5,First the product sells and then the paycheck reflects it.,まず商品が売れて給与に反映
897,10,2,BP,4,Template design information and centralized BU,設計情報のテンプレート化、BU一元化
898,10,2,BP,3,The design rules are naturally followed.,自然と設計ルールが守られる
899,10,2,BP,2,The tools and individuals in each process can be utilized without stress,各プロセスのツールと個人がストレスなく活用できる
900,10,2,BP,3,Visualization of the design result process of each project,各プロジェクト設計結果過程の見える化
901,10,2,BP,4,Process visualization and real time,工程の見える化、リアルタイム
902,10,2,IT,2,Fully automated design problem detection,全自動で設計問題を検出
903,10,2,BP,3,Validity can be verified.,妥当性が検証できる
904,10,2,IT,3,"Tools that make it easy for anyone to review design results, and infrastructure that makes it easy for the production floor to check models",誰でも設計結果がレビューしやすいツール、製造現場がモデルをチェックしやすいインフラ
905,10,2,IT,4,Highly reliable system,信頼性の高いシステム
906,10,2,BP,3,Longer design time (duration),設計時間（期間）の長期化
907,10,2,IT,3,You can access and analyze the information you need.,必要な情報にアクセスして分析できる
908,10,2,IT,4,Immediate access to all design data at any time,全ての設計データをいつでも即見れる環境
909,10,2,BP,1,I know what I need to do and what my priorities are.,自分のやるべき事、優先度がわかる
910,10,2,IT,3,Easy to create models,モデルの簡単な作成
911,10,2,BP,4,Cost Control (Realistic),コスト管理（リアルな）
912,10,2,IT,3,There's a system where highly reusable data can be used by anyone.,再利用性の高いデータが誰でも使えるしくみがある
913,10,2,IT,3,Labor savings are achieved through design automation,設計自動化で省力化 できている
914,10,2,IT,3,Information Sharing,情報の共有
915,10,2,HD,1,The improvement of each individual's abilities.,各個人の能力がUPすること
916,10,2,HD,2,Younger people can use the knowledge of veterans → The tool has accumulated knowledge.,若手がベテランの知見を使える → ツールに知見がたまっている
917,10,2,IT,4,Unification of Design Philosophy → Unification of 3D modeling methods,設計思想の統一 → 3Dモデル化手法の統一
918,10,2,HD,2,Communicating well (Aunko Kyu),コミュニケーショがうまくできていること（あうんのこきゅう）
919,10,2,IT,3,Having the information you need at your fingertips.,必要な情報がすぐ手に入ること
920,11,1,BP,3,Differences in understanding the new product implementation process with the Region,Regionとの新製品導入プロセスの理解の違い
921,11,1,CM,5,Business strategy is unclear.,ビジネス戦略が不明瞭
922,11,1,BP,4,Not getting good marketing input (VOC),マーケティングのインプットがしっかりとれていない（VOC）
923,11,1,BP,4,It's not designed to anticipate legal regulations.,法的規制を先取りした設計がされていない
924,11,1,BP,4,Design specifications change every time.,設計仕様が都度変化する
925,11,1,BP,3,We are not doing enough to respond to regulations.,規制対応が十分にできていない
926,11,1,BP,4,The criteria for determining change control are vague.,変更管理の判定基準があいまい
927,11,1,IT,3,Who will manage and maintain the drawings?,図面はどこが管理・保守するのか
928,11,1,BP,4,The Go/NoGo of the project is not clearly shared (escalation path),プロジェクトのGo/NoGoが明確に共有されていない（エスカレーションパス）
929,11,1,BP,2,Geneticization of processes (patchwork collection of processes),プロセスの属人化（パッチワーク的なプロセスの集合体）
930,11,1,BP,3,DesignControl is unclear,DesignControlが不明瞭
931,11,1,BP,2,Management like children's soccer.,子供のサッカーのようなマネージメント
932,11,1,BP,4,Gap between plan (budget) and reality,計画（予算）と実際とのギャップ
933,11,1,CM,5,organizational structure in progress,組織ストラクチャー途上
934,11,1,BP,4,Need to design with quality goals (of numbers),品質目標を持った設計が必要（数値の）
935,11,1,BP,3,"In uniters and assemblies, assembly drawings may or may not exist.",ユニット・アセンブリで、組図が存在したりしなかったりしている
936,11,1,BP,2,I don't know the revisions to the product or components.,製品や部品に対するリビジョンがわからない
937,11,1,HD,3,Communication between Production and Design,製造部と設計部のコミュニケーション
938,11,1,BP,3,Lack of coordination between departments.,部門間の連携に欠けている
939,11,1,HD,3,Interdepartmental roles are unclear.,部署間の役割が不明瞭
940,11,1,BP,3,The transfer of work between departments is not smooth.,仕事の部門間の受け渡しがスムーズでは無い
941,11,1,BP,4,Design process without going back,後戻りしない設計プロセス
942,11,1,BP,3,"Since many of the treatment tools have the same contents on many sheets of paper, it is possible to make a single revision.",処置具は、同じ内容の図訂が多数枚に及ぶことが多いため、一度で済ませられないか
943,11,1,BP,2,Checking the drawings three times when revising them is a pain,図面改定時の図面の3回チェックが面倒
944,11,1,HD,4,Aging workforce,要員の高齢化
945,11,1,CM,5,Inadequate global purchasing function,グローバル購買機能が不十分
946,11,1,BP,4,Production and shipment disruptions due to procurement problems,調達トラブルで生産・出荷に支障
947,11,1,IT,3,Unable to link target specifications to drawings and other deliverables,目標仕様と図面など成果物とのリンクが取れない
948,11,1,BP,3,Not registering sufficiently in line with the regulations,規制に沿った登録が十分できていない
949,11,1,BP,3,There are no consistent rules for what to write on the drawing.,図面に書く内容のルールが統一されていない
950,11,1,BP,3,"I don't know (or can't remember) the numbering system, the rules for putting them on, or what the symbols mean.",番号体系、付け方のルール、記号の意味がわからない（覚えられない）
951,11,1,HD,2,Failure to pass on skills and knowledge,技術や知識の伝承ができていない
952,11,1,BP,4,I wonder how much you think about after-service repairs.,アフターサービス修理の事をどれだけ考えているか疑問
953,11,1,BP,4,The design department is inconveniencing each department because of the schedule-first product development.,日程優先の製品加発のため、設計部が各部署に迷惑かけている
954,11,1,BP,4,There's a lot of work to be done backwards.,後戻りの仕事が多い
955,11,1,CM,4,Some of the design methods have not been established.,設計手法が確立していない部分がある
956,11,1,IT,4,I want the database of repair parts to be sucked out of production control (not shared).,修理部材のデータベースを生産管理から吸い出して欲しい（共有できていない）
957,11,1,IT,3,There are no guidelines/procedures on how to store 3D.,3Dはどのように保管するか指針・手順がない
958,11,1,IT,3,The development documentation is not data-intensive,開発文書がデータ化されていない
959,11,1,IT,3,There is no rational system of document control.,文書管理の合理的なシステムがない
