no,company_id,question_type,classification,organization_level,sentence_english,sentence_japanese
999,17,1,HD,3,"A strong sense of stove-pipedness in the department, forcing responsibility to other departments",部門の縦割り感が強く他部署へ責任を押し付ける
1000,17,1,HD,3,We have not been able to take measures to change people's attitudes.,人の意識改革の対策ができていない
1001,17,1,IT,3,Information is often limited.,情報が制限されることが多い
1002,17,1,BP,4,Cooperation with other departments,他部署との連携
1003,17,1,HD,2,There's a disconnect in my work.,仕事に片寄りがある
1004,17,1,CM,2,I don't have a specific job description (task) in mind.,仕事の内容（やる事）が具体的におりてこない
1005,17,1,BP,3,"The progress of the business is interfered with by rules (e.g., confidentiality)",業務の進行がルール（機密など）によってさまたげられる
1006,17,2,CM,4,I can see the plan and the results.,計画と実績が見える
1007,17,2,HD,4,Human resources trade (rotation),人材トレード（ローテーション）
1008,17,2,IT,4,"Centralized management of information (people, goods, and money)",情報の一元管理　（人・物・金）
1009,17,2,IT,4,Information exchange with other departments,他部門との情報交換
1010,17,2,HD,4,The whole team will see and discuss the real thing together.,チーム全員で実物を見て話し合う
1011,17,2,IT,5,"Support for introduction of state-of-the-art tools in line with the times (e.g., optimization of introduction rules)",時代に沿った最先端ツールへの導入支援　（導入ルール最適化等）
1012,17,2,IT,4,Optimizing System Support,システムサポートの最適化
1013,17,2,IT,5,Renewal and unification of business systems,業務システムの刷新・統一化
1014,17,2,BP,4,Revisions to the Rules,ルールの改訂
1015,17,2,BP,4,Trial environment with no rules (no confidentiality),ルールのない試行環境　（機密管理レス）
1016,17,2,HD,4,Request transfer to other business,他業務へのリクエスト異動
1017,17,2,CM,4,Clarify roles and authority and their responsibilities,役割と権限とその責任を明確化する
1018,17,2,IT,5,Establishment of Engineering IT Department (Delegation of authority from company-wide IS),エンジニアリングIT部の創設　（全社ISからの権限委譲）
1019,17,2,IT,4,Renewal of information management system,情報管理システムの刷新
1020,17,2,CM,4,Review the layout of the floor (work on the same floor as the collaborating department),フロアのレイアウトを見直す（連携部署と同じフロアで仕事をする）
1021,17,2,BP,4,Reviewing the rules and compromising with the current situation,ルールの見直し、現状との折衷案
1022,17,2,BP,3,Visualization of roles and work promotion,役割と業務推進の見える化
1023,17,2,HD,4,Personnel changes on the horizontal axis,横軸での人事異動
1024,17,2,HD,3,Human Resource Development (OJT),人材の育成（OJT)
1025,17,2,BP,3,Cut out the wasteful parts of the complex approval process.,煩雑な承認手続きのムダな部分を削る
1026,17,2,HD,4,"Personnel exchange (e.g., seconded to each other)",人材交流　（互いに出向など）
1027,17,2,IT,4,Making information sharing tools smarter (easier for everyone to understand),情報共有ツールのスマート化 （誰でもわかりやすく）
1028,17,2,IT,5,system rebuild,システム再構築
1029,17,2,IT,4,Improving and relaxing the rules,ルールの改善・緩和
1030,17,2,IT,4,ICT rule making in deregulation.,規制緩和でのICTルール作り
1031,17,2,CM,4,Unification of administrative departments,管理部署の統一
1032,17,2,BP,3,"Selection of a small number of elite, selection of themes to work on",少数精鋭、取組テーマの取捨選択
1033,17,2,IT,4,Consolidation of IT operations,IT業務の集約
1034,17,2,IT,4,I know the input and output.,インプット・アウトプットがわかる
1035,17,2,IT,3,Create a standard for information management.,情報管理の基準を作る
1036,17,2,IT,4,Regular meetings are held with different collaborating departments to share information.,連携している部門が違う部署と定例会議を開き情報共有をする
1037,17,2,BP,3,Increase check and action ratio.,チェック＆アクション比重を高める
1038,18,1,BP,1,There's a lot of reporting requirements,報告資料義務多い
1039,18,1,BP,1,I can't prioritize.,優先順位がつけられない
1040,18,1,HD,2,group members' proficiency level (low),Grメンバーの習熟度（が低い）
1041,18,1,CM,3,Unclear area of responsibility,責任区域の不明確
1042,18,1,BP,2,Lack of development man-hours,開発工数不足
1043,18,1,IT,3,No past knowledge of the defective event and how to deal with it remain.,不具合事象の過去トラと対処方法が残っていない
1044,18,1,BP,4,Problems that did not become apparent during development occur on the race track.,開発時には顕在化しなかった問題がレース現場で発生する
1045,18,1,BP,3,Unexpected defects in development testing,開発テストでの予期せぬ不具合発生
1046,18,1,BP,2,Analysis and results do not match.,解析と結果が合わない
1047,18,1,BP,4,The process from drafting to production to delivery to shipping is not consistent.,出図～制作～納入～発送までが一貫していない
1048,18,1,CM,2,The inability to tackle the development theme at all.,Rテーマに全く取り組めていないこと
1049,18,1,BP,4,Parts have not been delivered as planned.,計画通りに部品が納入されてこない
1050,18,1,BP,4,Short time from drawing to delivery,出図～物納までが短い
1051,18,1,BP,4,Schedule ramp up in the late stages of development.,開発後期でのスケジュール暴れ
1052,18,2,IT,4,Centralized component information,部品に関する情報の一元化
1053,18,2,IT,3,Create an information sharing tool and have everything in there.,情報共有ツールを作成し、そこに何でも入っている
1054,18,2,IT,3,Part changes are visible in real time.,パーツ変更がリアルタイムに見える
1055,18,2,IT,4,Everyone can see the progress of the development.,開発の進捗が誰でも見えてわかる
1056,18,2,BP,4,Prompt response to changes,変更への迅速な対応
1057,18,2,IT,4,Specification management is visible.,仕様管理が見える
1058,18,2,IT,4,"Part information coordination tool (requirements, study documents, cost, delivery date)",部品情報連携ツール（要件、検討書、コスト、納期）
1059,18,2,CM,4,Development of criteria and requirements that show why.,理由がわかる判断基準や要件の整備
1060,18,2,BP,4,"Reflects specification changes as needed (L/O, application and production)",仕様変更を随時反映（L/O、適用、制作）
1061,18,2,IT,4,Linking verification results/requirements to changes (number of man-hours and period required),検証結果・要件と変更点の紐付け（必要工数・期間）
1062,18,2,IT,4,Dedicated Race Logistics System,レース専用物流システム
1063,18,2,IT,3,All processes from arrangement to delivery should be done mechanically.,手配から物納まで、機械的に行えるようにする
1064,18,2,IT,4,A system that can reflect speed-oriented changes.,スピード重視の変更を反映できるシステム
1065,18,2,IT,3,Automatic generation of a development schedule from requirements,要件から開発日程を自動生成
1066,18,2,IT,3,Automatic generation of test plans from changes,変更点からテスト計画を自動生成
1067,19,1,CM,4,Global Coverage,グローバル対応
1068,19,1,BP,1,I do a lot of development work.,開発の仕事が多い
1069,19,1,IT,3,Information is not shared across business units,事業部を越えての情報共有ができていない
1070,19,1,HD,1,I'm not going to change from my current work.,現在の作業から変えようとしない
1071,19,1,BP,2,"Insufficient coordination between departments (electronics, mechanical and software)",部門間（エレキ/メカ/ソフト）の連携が不十分
1072,19,1,CM,2,Not enough electric designers.,エレキ設計者が少ない
1073,19,1,BP,1,I don't have time to consider new technologies.,新しい技術を検討する時間が割けない
1074,19,1,BP,3,Cost-related initiatives in each department,コストに関する各部門の取組み
1075,19,1,CM,3,Product planning is vague.,商品企画があいまい
1076,19,1,BP,3,Different design procedures are used by different development departments.,設計手順が開発部によって違う
1077,19,1,BP,4,There's a lot of rework in development.,開発の手戻りが多い
1078,19,1,BP,3,Strengthen manufacturing quality,製造品質の強化
1079,19,1,BP,4,Different businesses do things differently.,事業によってやり方が異なる
1080,19,1,HD,1,Dependent on others.,人に依存することが多い
1081,19,1,IT,2,It's hard to share information.,情報共有がしにくい
1082,19,1,BP,4,Departments are divided vertically and interdepartmental cooperation is weak.,部門が縦割で部門間連携が弱い
1083,19,1,CM,3,Inadequate response to risk,リスクへの対応力が不十分
1084,19,1,CM,3,Lack of portfolio in new product areas.,新商品分野のポートフォリオが足りない
1085,19,1,CM,5,We only have a 1% share of the market opportunity.　,市場機会の占有率が１％しかない　
1086,19,1,CM,4,Cross-departmental decisions can't be made.,部門をまたがる決定事項が決まらない
1087,19,1,BP,3,Poorly defined requirements and a lot of rework.,要件定義が不十分で手戻り多い
1088,19,1,IT,3,Information management (not enough),情報管理（が不十分）
1089,19,1,BP,4,There is little interaction between departments.,部門間のやり取りが少ない
1090,19,1,IT,3,Inadequate version control of embedded software,組込みソフトの版管理が不十分
1091,19,1,CM,3,Weak goal management and low awareness of goal adherence,目標管理が弱く、目標を守る意識が低い
1092,19,1,BP,3,The definition of the development process is unclear.,開発プロセスの定義が不明
1093,19,1,BP,3,Project management is vague (mood-oriented and family-oriented) ,PJ管理が曖昧 （ムード重視でファミリー的） 
1094,19,1,CM,4,The department responsible for the lack of a responsible person is unclear.,責任者がいない責任部門が不明確
1095,19,1,HD,4,Optimal staffing (not done),最適人員配置（できていない）
1096,19,1,CM,3,Clarity of departmental roles and flexibility (no),部門の役割の明確化と柔軟性（がない）
1097,19,1,BP,2,No speed.,スピードがない
1098,19,1,IT,3,The traceability of regulatory information is not possible.,規制情報のトレーサビリティができない
1099,19,1,BP,4,There's still a wall between the departments.,部門間でまだ壁がある
1100,19,2,BP,4,Strengthen internal and external collaboration and concurrent engineering,社内外のコラボレーション、コンカレントエンジニアリングの強化
1101,19,2,BP,4,front-loading,フロントローディング
1102,19,2,BP,3,Standardization of the development process,開発プロセスの標準化
1103,19,2,IT,4,Linking and combining distributed product information,分散した製品情報の連携/結合
1104,19,2,CM,3,Reflecting the Voice of the Customer (VOC) in Design,設計に顧客の声（VOC）を反映
1105,19,2,IT,2,Establishing ways to reuse knowledge,ナレッジの再利用方法の確立
1106,19,2,IT,3,Promotion of modularized design,モジュール化設計の推進
1107,19,2,BP,3,Enhancement of product design,製品の意匠デザイン性の強化
1108,19,2,IT,2,Reuse of Design Information in Services,設計情報をサービスで再利用
1109,19,2,BP,2,Designed with serviceability in mind,サービス性を考慮した設計
1110,19,2,BP,3,Improving the total cost of products and services,製品とサービスのトータルコストの改善
1111,19,2,BP,3,Regulatory Risk Reduction,規制に関するリスク低減
1112,19,2,BP,4,Reduction in the number of post-process design changes,後工程の設計変更回数の削減
1113,19,2,BP,4,Reduction of manufacturing defects and rework,製造不良や手戻りの削減
1114,19,2,BP,3,Designed with quality in mind,品質を考慮した設計
1115,19,2,BP,4,Interdepartmental cooperation between hardware and software,ハードとソフトの部門間連携
1116,19,2,BP,4,Visualizing Project Progress,プロジェクト進捗の見える化
1117,20,1,HD,5,We can't develop new products.,新規開発品が出来ない
1118,20,1,BP,4,There's a lot of rework in the design.,設計の手戻りが多い
1119,20,1,BP,3,Short design time,設計期間が短い
1120,20,1,BP,4,There are no established design standards.,設計基準の確立されていない
1121,20,1,BP,4,"Don't make mistakes with your product (design, policy and construction)",製品（設計・政策・施工）でミスをしない
1122,20,1,BP,3,"New demands come in during development, resulting in a total delay",開発中にあらたな要求が入り、結果、全体が遅れる
1123,20,1,BP,2,That's a lot of time for one site.,１つの現場にかかる時間が多い
1124,20,1,BP,3,I can't afford to miss the deadline.,出図期限まもられない
1125,20,1,BP,4,I'm having trouble managing my goals.,目標の管理がうまくできない
1126,20,1,HD,3,a shortage of talented people,人材不足
1127,20,1,BP,5,Change of construction start date,着工日の変更
1128,20,1,HD,2,It's going to take some time for your people to become fully qualified.,部下が一人前になるまで時間がかかる
1129,20,1,HD,3,An environment that doesn't nurture talent (they quit quickly),人材を育てない環境（すぐ辞めてしまう）
1130,20,1,CM,4,We have not been able to establish a maintenance system after delivery to the customer.,お客様に引渡した後の保守体制が確立できていない
1131,20,1,IT,4,It is difficult to share information between the production and maintenance sides,生産側と保守側で情報共有が難しい
1132,20,1,CM,3,Increase confidence in your product.,製品への信頼度を上げる
1133,20,1,BP,3,Respond quickly to customers.,顧客への対応をスピーディーに行う
1134,20,1,HD,2,Differences in the level of field service technicians,フィールドサービス技術員のレベル差
1135,20,1,BP,3,"A lot of time is spent on service support, which interferes with design and development work.",サービス支援に対する時間が多く、設計・開発業務に支障が出る
1136,20,1,IT,2,Not updating necessary data,必要データの更新をしない
1137,20,1,IT,3,Information about problems occurring in the company is not collected and not improved.,社内で発生している不具合の情報が集まらないので改善されない
1138,20,1,BP,3,Slow to respond to customer requests,お客様からの要望に対応するのが遅い
1139,20,1,BP,3,"Specification decisions, no decisions.",仕様決定、決まらない
1140,20,1,BP,3,We don't have all the information we need to make a decision.,判断する為の材料がそろっていない
1141,20,1,IT,3,Information sharing within the company is not working well.,社内での情報共有がうまく出来ていない
1142,20,1,BP,4,Lack of communication between departments.,各部署間のコミュニケーションが足りない
1143,20,1,BP,4,Lack of openness between departments,部署間での風通しの悪さ
1144,20,2,CM,4,Classify and summarize the design specifications and determine the areas to be increased,設計仕様の分類と内容のまとめと、増やす部分の決定
1145,20,2,BP,4,Promotion of Drawing Standardization,図面の標準化推進
1146,20,2,BP,4,Design period protection and variation,設計期間を守る、バリエーション展開
1147,20,2,BP,3,Creation of specification information and manuals during product design,製品設計時に仕様情報とマニュアルの作成
1148,20,2,BP,3,Separate field design from development design.,現場設計と開発設計を切り分ける
1149,20,2,HD,3,human resources development,人材育成
1150,20,2,IT,3,Create a manual for each part (business) and make sure everyone uses it.,各部位（業務）のマニュアルを作成し、必ず全員が使用する
1151,20,2,BP,3,Properly manage the process from order to completion of product and construction,受注から製品完成、工事完了までの工程をきちんと管理する
1152,20,2,HD,3,Long-term human resource development,長期的な人材育成
1153,20,2,IT,3,Enhanced maintenance manuals,保守マニュアルの充実
1154,20,2,BP,4,Identification of discontinued parts,製造中止部品の洗い出し
1155,20,2,HD,3,Training of maintenance technicians and establishment of a service manual writing department,保守技術員の教育、サービスマニュアルの作成部門の確立
1156,20,2,HD,4,Set up an axis system and make sure all employees use it (one source of data).,軸となるシステムを設け、全社員が必ず活用する（データの出所を１つにする）
1157,20,2,IT,4,Clarification of roles in each department and sharing of that information,各部署での役割の明確化、その情報の共有化
1158,20,2,BP,3,We meet regularly.,定期的に会議をする
1159,20,2,IT,3,Organizing information on service parts,サービス部品の情報整理
1160,20,2,IT,3,Creating and updating necessary information,必要情報の作成及び更新
1161,20,2,IT,3,Prepare a system that allows each department to share information with each other.,各部署同士情報が共有出来るシステムを用意する
1162,20,2,BP,4,Reliable Operation,確実な運用
1163,20,2,BP,4,Establish a system of communication when there is a change,変更箇所が有った際の連絡体制を確立する
1164,20,2,IT,3,Match the drawing to the database,図面とデータベースを一致させる
1165,20,2,IT,3,Document Sharing Management,ドキュメント共有管理
1166,20,2,BP,2,Establishing communication methods,コミュニケーション方法の確立
1167,20,2,BP,3,Creation of a standard configuration of parts and publication of end-of-life products,部品の基準構成の作成と終息対応品の公開
1168,20,2,IT,3,How to use the existing system.,既存システムをどう使うか
1169,20,2,IT,3,Sharing Information,情報の共有化
1170,21,1,BP,2,The latest design standards are not known. Defects are not shared.,最新の設計標準がわからない。不具合等が共有されていない
1171,21,1,HD,i,It takes a long time to change the shape of the mold because we don't have the know-how on mold shape.,金型形状のノウハウを知らないので形状変更に時間がかかる
1172,21,1,HD,i,No record of past problems and reliance on human memory,過去トラが記録されておらず、人の記憶頼み
1173,21,1,IT,3,Existing materials cannot be retrieved.,既存資料が検索出来ない
1174,21,1,IT,3,Failure to share core materials and findings,コア材料や検討結果の共有ができていない
1175,21,1,IT,2,"It's not possible to search for information, so it takes a long time to select the right one",情報の検索が出来ないので選定に時間が掛る
1176,21,1,IT,1,Difficulty in searching results.,結果の検索が困難。
1177,21,1,BP,3,"The presence or absence of substrate mold, shape and size are not controlled.",基板金型有無、外形、サイズが管理できていない
1178,21,1,IT,3,Tool location data is not shared. To contact purchasing.,金型所在のデータが共有されていない。購買への問い合わせに
1179,21,1,BP,1,It takes a lot of time and effort.,手間がかかる。
1180,21,1,IT,1,You have to open the drawing to search for information.,図面を開かないと情報が検索できない
1181,21,1,IT,2,I can't confirm the specifics without opening the drawings one by one.,諸元を図面を一つ一つ開かないと確認出来ない
1182,21,1,IT,3,"Can't search for information by category (how many watts, airflow), it takes a long time.",カテゴリ毎(何W、風量）に情報が検索できない、時間がかかる。
1183,21,1,IT,3,"Information is not organized. I don't know if data is available or not, and whether it is mass produced or not.",情報が整理されていない。データの有無、量産しているのか、していないのかわからない。
1184,21,1,IT,3,"2D and 3D are not linked to each other, so it is difficult to modify the data when the dimensions are changed.",2Dと3Dが連動していないので寸法変更が入った場合の修正が大変
1185,21,1,IT,3,"The conversion from a 3D model to a 2D drawing is time-consuming (automatic linkage is not possible, and there is waste from 3D to DXF to 2D).",3Dモデルから2D図面へ落とし込みが手間（自動連携が出来ず、3D⇒DXF⇒2Dといった無駄が生じている）
1186,21,1,BP,3,It takes time to check standards and environmental requirements.,規格、環境要求の確認に時間がかかる
1187,21,1,HD,4,shortage of people,人手不足（人を掛けたくない）
1188,21,2,IT,4,Centralized management of design data in a database,設計データをデータベースで一元管理する
1189,21,2,IT,3,Manage various document data related to individually managed products by linking them to the product configuration.,個別に管理されている製品に関する各種ドキュメントデータを製品構成に紐付け管理する
1190,21,2,BP,3,Allows access to various product configuration information related to the part,部品が関連する様々な製品構成情報にアクセス可能とする
1191,21,2,IT,4,Cross-search a variety of information related to products using categories and keywords.,分類やキーワードを用いて製品に関連する様々な情報を横断的に検索できる
1192,21,2,BP,4,"Proactively review specifications with customers, cross-functional reviews and specific feedback",顧客との仕様確認、部門を超えたレビューや具体的なフィードバックなどを積極的に実施する
1193,21,2,HD,1,Automate routine processes to improve efficiency and help newcomers to work without mistakes.,定型的なプロセスを自動化して、効率化を図るとともに、新人でも間違えずに作業を行えるようにサポートする
1194,21,2,BP,3,Automate and standardize the change process and implement changes efficiently by visualizing the change process and consolidating information.,変更プロセスの自動化・標準化を行い、変更プロセスの可視化と情報集約により、効率的に変更を実施する
1195,21,2,BP,4,Respond flexibly to increasingly complex and diverse customer requirements,複雑化多様化する顧客要望の変更にも柔軟に対応する
1196,21,2,BP,3,"Create and manage product configurations to ensure specifications are met, along with specifications.",仕様を確実に満たした製品構成を作成、仕様と共に管理する
1197,21,2,IT,2,The know-how and past trouble information that are managed individually can be managed centrally and linked to CAD and configuration information.,個別に管理されているノウハウや過去トラを、一元管理し、CADや構成情報と紐付け管理する
1198,21,2,IT,4,Automatically notify the relevant departments when information related to the product is registered or updated.,製品に関連する情報が登録・更新された際に関係部署に自動通知する
1199,21,2,BP,4,Establishing a way to communicate with each other on the web,Web上で双方向にコミュニケーションする手段を確立する
1200,21,2,IT,4,Manage information from other systems as attributes and link information.,他システムの情報を、属性やリンク情報として管理。
1201,21,2,BP,2,Efficient search and information verification.,検索や情報確認を効率的に行う。
1202,22,1,IT,5,The company continues to use legacy IT systems due to the lack of an IT strategy.,IT戦略がないためレガシーなITシステムを使い続けている。
1203,22,1,IT,5,Limited secondary use of data has not led to increased corporate competitiveness.,データの二次利用が限定的なため企業競争力強化につながっていない。
1204,22,1,HD,4,Poorly planned human resource development does not foster the next generation of leaders.,人材育成が計画的でないため次代のリーダーが育っていかない。
1205,22,1,BP,2,Lack of understanding of the root cause of defects leads to temporary fixes.,不具合に対し根本原因がわからず暫定処理に走ってしまう。
1206,22,1,BP,3,There is a lack of awareness of security.,セキュリティーに対する認識に差がある。
1207,22,1,IT,3,The reliability of information is unclear.,情報の信頼性が不明。
1208,22,1,CM,5,Market is in a downward trend.,市場が下降傾向。
1209,22,1,IT,2,Too much information flow.,情報の流れがたくさん有りすぎる。
1210,22,1,BP,3,Low awareness of service parts supply.,サービスパーツ供給に対して意識が低い。
1211,22,1,CM,2,Difficult to see what kind of products customers want.,顧客の望む商品像が見えにくい。
1212,22,1,CM,5,Unclear business growth strategy.,ビジネスとしての成長戦略が不透明。
1213,22,1,BP,4,It is difficult to see the cost over the product's lifetime.,商品生涯を通してのコストが見えにくい。
1214,22,1,CM,5,"The roadmap is shown, but it is not clear if there is a strategy.",ロードマップは示されるが戦略があるかわからない。
1215,22,1,BP,4,It is unclear whether the direction of design and manufacturing is appropriate.,設計と製造の方向性があっているかわからない。
1216,22,1,BP,3,"The market demands have been raised, but there is no convincing explanation as to whether it is really necessary or not.",市場からの要求は上がってくるが本当に必要性があるか、納得感のある説明ができない。
1217,22,1,BP,1,It takes time to make a report.,レポート作成に時間がかかる。
1218,22,1,BP,2,There is a lot of rework in the development of new products.,新機種開発の手戻りが多い。
1219,22,1,BP,4,There are many design changes after mass production.,量産後の設計変更が多い。
1220,22,1,BP,4,"There is a lot of rework, changes afterwards, and insufficient information at the beginning.",手戻りが多い、後からの変更、最初の情報不足。
1221,22,1,BP,2,It is not possible to understand things from many angles.,物事が多面的にとらえられない、コストを忘れている等。
1222,22,1,HD,2,Lack of young people.,年齢層が偏っている、若者不足。
1223,22,1,BP,1,Some tasks do not know the rules.,ルールがわからない作業がある。
1224,22,1,IT,1,"Can't see the data you want to see, don't know how to look at it.",見たいデータが見られない、見方が分からない。
1225,22,1,IT,2,The proposal is not prepared with the correct data.,企画書が正しいデータの元で作成されていない。
1226,22,1,CM,5,Cheap sale of equipment that cannot be recovered (project decisions).,回収できない機器の安売り（案件判断）。
1227,22,1,CM,5,Planning and pricing are done with unclear market conditions.,市場の状況が不明確なまま企画、値決めが行われる。
1228,22,1,BP,1,There are many ancillary tasks.,付帯業務が多い。
1229,22,1,IT,1,It takes time to obtain information (cannot be obtained).,情報を入手するのに時間がかかる（取れない）。
1230,22,1,IT,1,There is a lot of tacit knowledge (information is subjective).,暗黙知が多い（情報が属人的）。
1231,22,1,BP,3,Quality standards for each product category are the same.,製品カテゴリ毎の品質基準が同じ。
1232,22,1,BP,4,Work is not transferred to overseas plant members.,海外工場メンバーへの業務移管が出来ていない。
1233,22,1,IT,1,"There is a lot of tacit knowledge, and what is accurate is not understood.",暗黙知が多く、何が正確か分からない。
1234,22,1,IT,3,There are many cases of trying to systematize operations whose requirements have not been assessed yet.,要件が未査定の業務をシステム化しようとするケースが多い。
1235,22,1,BP,2,There is a lot of postponement work.,後追いの作業が多い。
1236,22,1,BP,4,Sometimes the head office and the factory do not have a common understanding of the issues.,本社と工場で課題の共通認識が出来ていない時がある。
1237,22,1,IT,4,The IT infrastructure from the factory to the head office is weak (thin) and can't handle the amount of data.,工場～本社のITインフラ弱い（細い）、データ量に耐えられない。
1238,22,1,IT,3,"Data formats are not always the same, and understanding does not progress.",データ形式がそろっていない、理解が進まない。
1239,22,1,IT,4,The location of information is uneven.,情報のありかがバラバラ。
1240,22,1,HD,2,Old age.,高齢。
1241,22,1,HD,1,Language and English language skills.,言葉、英語力。
1242,22,1,IT,3,Disparate systems.,システムがバラバラ。
1243,22,1,IT,3,"Inconsistent data, lack of itemization, different systems.",データに一貫性がない、品目整理できていない、異なるシステム。
1244,22,1,BP,1,"Individual work, different opinions, different methods.",個人任せの業務、各人で意見が異なる、やり方が異なる。
1245,22,1,CM,4,Unattainable goals.,達成できない目標。
1246,22,1,IT,4,Information does not reach the end of the line in a timely manner.,情報が末端までタイムリーに伝わらない。
1247,22,1,BP,3,"Schedule for new product launch is not met, target cost cannot be achieved.",新製品の立ち上げにおいてスケジュールが守られない、目標コストが達成できない。
1248,22,1,BP,3,Too many meetings.,会議が多すぎる。
1249,22,1,IT,2,Lack of awareness of information security.,情報セキュリティの認識が薄い。
1250,22,1,IT,1,The method of centralized data management is not consistent among people.,データの一元管理方法が人によってバラバラ。
1251,22,1,BP,3,Resistance to changing the business process.,業務プロセスを変える事に抵抗がある。
1252,22,1,CM,3,Objectives are not thoroughly communicated.,目標が周知徹底されていない。
1253,22,1,IT,4,Figures (data) are not integrated.,数値（データ）が一本化されていない。
1254,22,1,BP,4,Operations are duplicated in other departments.,業務が他部門と重複している。
1255,22,1,CM,4,Objectives and goals are not broken down into concrete measures.,目的・目標から具体的な手段にブレークダウンされない。
1256,22,1,BP,3,Past deficiencies are not easily applied to the next.,過去の不具合がなかなか次に活かせていない。
1257,22,1,BP,2,Each person or department is carrying out similar tasks in their own way.,各人、各部署が似たような業務を各々で進めている。
1258,22,1,BP,4,There are many design changes.,設計変更が多い。
1259,22,1,IT,3,Centralized management of data and information is not done.,データ、情報の一元管理が出来ていない。
1260,22,1,CM,5,Policy and point of victory as a company are unclear.,会社としてのポリシー、勝負所が不明確。
1261,22,1,HD,5,There are many people who do not understand that our industry is a declining industry.,我々の業界は斜陽産業ということがわかっていない人が多い。
1262,22,1,BP,5,The cost does not correspond to the market price.,市場価格にコストが対応できていない。
1263,22,1,BP,3,The reality of development and sales field is not shared.,開発および営業現場の実態が共有されていない。
1264,22,1,BP,2,There is no system to investigate the point of cause when a defect occurs.,不具合が起きた場合に原因のポイントを究明する仕組みがない。
1265,22,1,IT,3,Information is not centralized.,情報の一元化が出来ていない。
1266,22,1,BP,4,Large number of design changes.,設計変更の数が多い。
1267,22,1,CM,4,No tolerance for globalization of bases.,拠点のグローバル化への耐性ができていない。
1268,22,1,HD,2,Exhaustion of human resources.,人的資源の枯渇。
1269,22,1,HD,3,We have not been able to pass on our manufacturing and technical know-how.,ものづくり・技術のノウハウ伝承できていない。
1270,22,1,BP,4,Defects and design changes after mass production.,量産後の不具合や設計変更。
1271,22,1,BP,4,Quality and productivity problems can't be identified because the factory is located far away from the production site overseas.,工場の現場が海外で遠いことによる品質、生産性問題が見えない。
1272,22,1,IT,3,There is a lot of wasted work due to the lack of consistency in data.,データの一貫性が無い事による整理業務のムダが多い。
1273,22,1,CM,5,Product roadmap is not fixed.,製品ロードマップが確定しない。
1274,22,1,BP,3,There are many cases where the basis for design is not clear.,設計根拠が明確になっていないことが多い。
1275,22,1,IT,2,Information cannot be gathered without referring to various databases.,様々なDBを参照しないと情報が集まらない。
1276,22,2,IT,2,It is clear where the necessary information is located.,必要な情報のありかが明確になっている。
1277,22,2,IT,3,There is a process for determining which information is to be managed centrally.,一元管理する情報はどれなのかを決定するプロセスがある。
1278,22,2,IT,4,Information should be shared among multiple departments.,複数の部門で情報を共有する。
1279,22,2,IT,3,The system allows secure retrieval of information from other departments.,他部門の情報が安全に検索できるシステム。
1280,22,2,CM,4,Market changes and new product information can be seen.,市場の変化、新製品情報が見える。
1281,22,2,IT,3,Data is disclosed in a secure manner.,セキュリティーが確保されたデータが開示されている。
1282,22,2,IT,3,Necessary data can be extracted just like the Internet.,インターネットの様に必要なデータを抽出出来る。
1283,22,2,IT,2,We can easily simulate past and present products by changing conditions.,過去、現製品に対して条件を変えてシミュレーションが簡単に出来る。
1284,22,2,BP,3,Past problems and current problems can be linked.,過去の問題と現在の問題が紐づけされる。
1285,22,2,CM,3,Consistent product concepts are shared.,製品コンセプトに一貫した思想が共有されている。
1286,22,2,IT,3,Sharing of past problem information in a form that can be easily understood by anyone,過去トラ情報が誰でもすぐに理解できる形で共有されている。
1287,22,2,BP,3,Quality functions are analyzed and passed down reliably,品質機能の分析が成され確実に伝承されている。
1288,22,2,BP,3,A database that enables easy confirmation of production costs is required.,製造コストを容易に確認できるDBが必要。
1289,22,2,BP,3,A system that enables anyone to trace the change history is needed.,誰でも変更履歴をトレーサビリティーできる仕組みが必要。
1290,22,2,CM,4,It is necessary to explain detailed strategies.,細かな戦略の説明が必要。
1291,22,2,IT,4,It is necessary to link information on defects that have occurred.,発生した不具合内容を情報連携する。
1292,22,2,HD,2,Create a manual for human resource development.,人材育成のためのマニュアル作成。
1293,22,2,BP,3,Extract and utilize internal information of the product.,製品の内部情報を吸い上げて活用する。
1294,22,2,IT,3,Q&A using artificial intelligence.,人工知能活用によるQ&A。
1295,22,2,IT,3,Centralize information.,情報の一元化。
1296,22,2,BP,4,Shorten the product life cycle.,製品ライフサイクルの短縮。
1297,22,2,BP,3,Acquire the latest technology and create new product quality.,最新の技術を修得し、新規製品品質を作る。
1298,22,2,HD,2,Implement the process of handing down technical know-how (system).,技術ノウハウの伝承する（しくみ）プロセスを実行する。
1299,22,2,HD,2,Create and implement a strategy for human resources utilization.,人材の活用戦略を作成し実行する。
1300,22,2,CM,3,Visualize the market's voice and create a system to feed back to new products.,市場の声を見える化し新製品へフィードバックできる仕組を作る。
1301,22,2,IT,3,Clarify the rules and mechanisms concerning information security.,情報セキュリティに関するルール、仕組みを明確にする。
1302,22,2,BP,3,Automate areas where ancillary work can be reduced.,付帯作業が減らせる所は自動化する。
1303,22,2,BP,3,Double standard of quality,品質のダブルスタンダード基準。
1304,22,2,BP,3,Group quality evaluation at the development stage,開発段階の集団品質評価。
1305,22,2,IT,2,Periodic security-related testing.,セキュリティ関係の定期的なテスト。
